Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
56,No,Travel_Rarely,1113,Research & Development,17,4,Technical Degree,1,7340,2,Male,89,4,5,Research Director,3,Married,9598,10993,8,Y,No,23,3,2,80,0,2,5,3,2,2,1,2
35,Yes,Travel_Rarely,486,Research & Development,23,3,Technical Degree,1,7341,3,Female,51,3,1,Manufacturing Director,1,Married,9952,19604,2,Y,Yes,18,3,2,80,2,27,5,2,17,17,2,17
55,No,Travel_Rarely,744,Research & Development,17,3,Other,1,7342,4,Female,71,4,3,Sales Executive,1,Married,5439,2463,0,Y,No,25,3,4,80,1,1,4,3,1,1,1,1
54,No,Travel_Rarely,794,Research & Development,2,4,Technical Degree,1,7343,2,Male,99,1,5,Sales Representative,1,Married,2992,18961,2,Y,Yes,25,3,4,80,0,36,0,4,30,6,4,3
47,No,Travel_Rarely,176,Sales,27,3,Other,1,7344,2,Male,56,1,3,Laboratory Technician,3,Divorced,5697,10671,7,Y,No,21,4,4,80,1,25,6,2,25,4,15,14
48,Yes,Travel_Rarely,531,Research & Development,5,5,Other,1,7345,4,Male,45,2,1,Healthcare Representative,2,Married,8812,22045,9,Y,Yes,23,3,1,80,1,38,1,4,22,3,8,2
27,No,Travel_Rarely,334,Research & Development,15,2,Human Resources,1,7346,2,Male,90,4,1,Research Scientist,4,Single,9629,18827,4,Y,No,12,3,2,80,2,2,6,1,2,2,2,2
32,No,Travel_Rarely,1088,Sales,3,2,Medical,1,7347,2,Male,76,2,2,Research Director,3,Single,14883,25747,5,Y,No,19,3,2,80,0,37,0,4,6,6,0,3
59,No,Travel_Rarely,1048,Research & Development,10,3,Life Sciences,1,7348,2,Male,88,1,5,Laboratory Technician,4,Single,13893,14393,7,Y,No,13,3,2,80,1,30,3,2,8,8,8,5
35,No,Travel_Rarely,510,Sales,11,4,Marketing,1,7349,4,Male,50,4,1,Human Resources,1,Single,3230,20861,5,Y,No,22,4,3,80,0,19,0,3,19,4,14,9
40,Yes,Travel_Rarely,428,Research & Development,12,1,Medical,1,7350,4,Male,65,1,1,Sales Executive,1,Divorced,13124,9350,4,Y,Yes,21,3,2,80,0,13,2,2,2,2,2,2
50,Yes,Travel_Rarely,1475,Sales,18,3,Technical Degree,1,7351,1,Male,38,3,1,Manager,2,Single,10238,10184,0,Y,Yes,20,3,3,80,3,4,1,3,4,4,4,4
33,No,Travel_Rarely,1360,Research & Development,13,1,Other,1,7352,2,Female,41,1,2,Laboratory Technician,1,Single,3494,13402,4,Y,Yes,23,3,1,80,1,33,4,1,8,8,0,8
55,Yes,Travel_Rarely,775,Research & Development,15,3,Technical Degree,1,7353,2,Female,72,3,5,Manufacturing Director,1,Married,7141,20429,7,Y,Yes,13,3,1,80,1,14,1,2,14,11,12,14
52,Yes,Travel_Rarely,135,Research & Development,18,1,Human Resources,1,7354,1,Male,51,1,3,Manufacturing Director,1,Single,6430,25637,4,Y,Yes,14,3,1,80,3,2,5,2,2,2,2,2
51,No,Travel_Rarely,841,Research & Development,22,3,Technical Degree,1,7355,4,Male,69,3,2,Research Director,2,Single,19484,15428,5,Y,No,21,3,3,80,3,5,5,1,5,5,5,5
45,Yes,Travel_Rarely,847,Research & Development,26,4,Human Resources,1,7356,4,Male,78,1,5,Human Resources,1,Married,9246,8065,5,Y,No,18,3,3,80,0,21,1,4,21,6,9,6
19,Yes,Travel_Rarely,138,Research & Development,14,1,Life Sciences,1,7357,3,Female,61,1,1,Healthcare Representative,3,Divorced,7835,14979,2,Y,Yes,25,4,1,80,0,20,5,1,20,14,8,12
47,No,Travel_Rarely,263,Research & Development,28,5,Other,1,7358,4,Female,88,4,2,Laboratory Technician,1,Single,12155,18458,6,Y,Yes,25,3,2,80,3,1,0,2,1,0,1,1
30,No,Non-Travel,1237,Research & Development,23,4,Technical Degree,1,7359,3,Female,40,4,4,Human Resources,1,Single,4128,17421,8,Y,No,19,3,1,80,1,4,2,1,4,4,4,2
58,No,Travel_Rarely,248,Research & Development,18,3,Human Resources,1,7360,1,Male,91,4,4,Sales Executive,1,Divorced,12408,13944,1,Y,No,13,3,4,80,0,35,1,2,35,9,11,10
33,No,Travel_Rarely,882,Research & Development,2,1,Technical Degree,1,7361,4,Female,53,2,1,Sales Executive,1,Single,11964,10970,2,Y,No,16,3,4,80,1,11,1,1,11,1,11,11
22,No,Travel_Rarely,187,Research & Development,8,2,Human Resources,1,7362,1,Male,91,2,5,Laboratory Technician,3,Married,8033,5193,5,Y,No,24,3,2,80,2,30,0,2,5,5,5,5
45,Yes,Non-Travel,1042,Research & Development,13,4,Other,1,7363,3,Female,80,3,5,Research Scientist,3,Single,9336,6102,4,Y,Yes,14,3,2,80,3,14,4,2,9,9,9,9
56,No,Travel_Frequently,1310,Sales,3,1,Other,1,7364,2,Male,40,2,2,Research Director,3,Divorced,19362,23838,4,Y,No,16,3,2,80,0,0,6,3,0,0,0,0
37,Yes,Travel_Rarely,780,Research & Development,26,4,Medical,1,7365,2,Male,68,2,4,Healthcare Representative,4,Married,9786,21343,1,Y,Yes,16,3,4,80,3,21,3,1,21,18,6,14
41,No,Travel_Rarely,1433,Sales,19,1,Human Resources,1,7366,1,Male,35,1,5,Sales Executive,3,Single,14017,10988,6,Y,No,23,3,4,80,0,27,4,4,27,16,0,8
44,No,Travel_Rarely,1259,Research & Development,22,2,Marketing,1,7367,2,Male,71,3,2,Laboratory Technician,3,Divorced,18474,4308,3,Y,No,15,3,1,80,0,24,5,4,24,0,2,3
47,Yes,Travel_Rarely,405,Sales,18,5,Life Sciences,1,7368,1,Male,88,2,2,Laboratory Technician,2,Married,18913,12964,8,Y,No,19,3,3,80,0,14,3,2,14,14,6,14
44,No,Travel_Rarely,338,Research & Development,12,2,Medical,1,7369,3,Male,43,4,4,Research Scientist,4,Divorced,4925,24847,0,Y,No,23,3,3,80,2,27,1,4,12,7,4,12
43,Yes,Travel_Rarely,1413,Research & Development,4,3,Life Sciences,1,7370,2,Male,75,4,1,Human Resources,3,Married,2861,21854,4,Y,Yes,13,3,4,80,3,3,2,2,3,3,3,3
24,No,Travel_Rarely,439,Research & Development,29,4,Medical,1,7371,3,Female,47,2,2,Sales Executive,2,Married,3176,24917,6,Y,No,15,3,2,80,0,16,3,2,16,9,12,9
59,No,Travel_Frequently,974,Research & Development,15,5,Technical Degree,1,7372,4,Male,96,1,1,Healthcare Representative,3,Married,15362,8960,4,Y,No,15,3,3,80,2,29,4,2,29,8,2,6
55,No,Travel_Rarely,451,Human Resources,23,4,Human Resources,1,7373,2,Female,71,4,4,Human Resources,2,Single,19869,5286,0,Y,No,14,4,2,80,2,22,0,4,2,2,2,2
22,Yes,Travel_Frequently,119,Research & Development,1,1,Technical Degree,1,7374,2,Female,32,4,2,Laboratory Technician,4,Single,13251,15675,2,Y,Yes,15,3,4,80,0,9,0,4,9,9,9,9
40,Yes,Travel_Rarely,710,Research & Development,11,3,Life Sciences,1,7375,2,Male,40,1,3,Laboratory Technician,1,Married,8796,6530,8,Y,Yes,13,3,2,80,1,14,6,2,14,7,1,3
45,Yes,Travel_Rarely,324,Research & Development,2,3,Other,1,7376,1,Male,40,4,4,Sales Representative,3,Single,15294,9977,0,Y,No,25,3,4,80,1,5,6,4,5,0,1,5
51,No,Travel_Rarely,542,Research & Development,19,4,Life Sciences,1,7377,4,Male,89,1,4,Sales Executive,2,Divorced,2319,24526,6,Y,No,16,4,1,80,3,30,5,2,30,0,6,16
32,Yes,Travel_Rarely,280,Research & Development,10,3,Medical,1,7378,4,Male,43,3,3,Human Resources,1,Divorced,12759,5420,8,Y,Yes,14,3,4,80,3,8,6,1,8,8,4,8
49,No,Non-Travel,243,Sales,27,4,Life Sciences,1,7379,4,Female,81,1,4,Sales Representative,3,Single,14434,19216,3,Y,No,20,3,4,80,3,36,4,2,32,3,6,0
43,No,Non-Travel,969,Research & Development,5,1,Human Resources,1,7380,3,Male,80,3,3,Research Director,2,Married,19469,22228,2,Y,No,23,3,1,80,3,3,5,1,3,3,3,2
48,No,Travel_Rarely,201,Research & Development,11,1,Life Sciences,1,7381,4,Female,99,1,3,Research Scientist,1,Married,11524,10648,3,Y,Yes,15,3,1,80,2,38,1,4,6,6,2,0
36,No,Travel_Rarely,1446,Research & Development,28,4,Technical Degree,1,7382,1,Male,43,2,4,Laboratory Technician,2,Married,14912,4053,3,Y,No,14,3,1,80,2,4,5,1,4,4,3,4
26,No,Travel_Rarely,1040,Research & Development,13,2,Other,1,7383,1,Female,72,4,3,Human Resources,3,Married,16696,18294,8,Y,No,13,3,3,80,2,14,5,4,14,1,9,9
46,No,Travel_Rarely,1348,Research & Development,25,2,Human Resources,1,7384,3,Male,94,3,3,Manufacturing Director,1,Married,17732,3624,2,Y,No,12,3,4,80,0,30,1,2,9,1,9,9
56,No,Travel_Rarely,243,Research & Development,29,1,Life Sciences,1,7385,3,Female,45,4,4,Healthcare Representative,1,Married,8146,13985,9,Y,Yes,25,3,1,80,3,35,3,4,16,12,3,9
21,No,Travel_Rarely,450,Sales,10,5,Marketing,1,7386,4,Female,48,1,3,Human Resources,1,Married,15177,13048,7,Y,Yes,12,3,1,80,1,33,5,4,25,17,1,14
20,No,Travel_Rarely,1487,Research & Development,19,2,Marketing,1,7387,4,Male,98,1,1,Research Director,4,Single,12319,8236,6,Y,No,25,3,1,80,3,18,0,3,8,8,2,8
46,No,Travel_Rarely,848,Sales,17,4,Other,1,7388,1,Male,40,4,4,Healthcare Representative,3,Single,7510,18709,9,Y,No,23,3,3,80,1,37,3,3,19,18,6,2
28,No,Travel_Rarely,1276,Research & Development,26,1,Technical Degree,1,7389,1,Male,82,2,4,Research Scientist,1,Single,17933,16982,0,Y,No,14,3,3,80,2,2,0,4,2,2,2,2
50,No,Travel_Rarely,1431,Research & Development,25,3,Medical,1,7390,4,Female,74,2,1,Laboratory Technician,2,Married,3972,24788,4,Y,No,24,3,1,80,2,25,1,1,25,0,6,8
55,No,Travel_Rarely,718,Sales,18,3,Medical,1,7391,1,Male,68,4,5,Laboratory Technician,4,Single,19645,17386,4,Y,No,23,3,1,80,3,33,3,4,33,3,10,10
28,No,Travel_Rarely,989,Research & Development,12,2,Other,1,7392,3,Male,40,2,2,Sales Representative,3,Divorced,2682,13426,0,Y,No,17,3,3,80,2,37,3,3,35,10,8,8
44,Yes,Travel_Rarely,875,Research & Development,26,5,Life Sciences,1,7393,1,Male,40,1,3,Manager,1,Single,7901,12166,9,Y,No,16,3,1,80,2,12,3,4,12,12,12,12
50,No,Travel_Rarely,556,Sales,19,2,Human Resources,1,7394,4,Male,84,4,3,Sales Representative,3,Married,6375,14560,0,Y,No,19,3,4,80,0,1,3,4,1,1,1,1
38,No,Travel_Rarely,880,Research & Development,27,5,Other,1,7395,3,Male,91,4,2,Research Director,3,Single,19629,21974,6,Y,No,23,3,2,80,2,35,3,2,32,1,11,17
56,Yes,Travel_Rarely,370,Sales,7,2,Medical,1,7396,1,Male,34,4,3,Healthcare Representative,1,Divorced,18631,6796,2,Y,Yes,19,3,3,80,0,13,0,2,4,4,0,4
48,Yes,Travel_Rarely,408,Research & Development,25,3,Marketing,1,7397,3,Male,53,4,3,Manager,1,Single,13040,4318,0,Y,Yes,19,4,2,80,1,2,1,2,2,2,2,2
55,No,Travel_Frequently,1111,Research & Development,18,5,Medical,1,7398,4,Male,92,2,1,Sales Executive,1,Married,16707,22965,0,Y,No,14,4,4,80,2,38,5,1,12,12,0,12
19,No,Travel_Rarely,360,Research & Development,1,3,Marketing,1,7399,1,Male,96,2,1,Manufacturing Director,2,Divorced,2853,4233,0,Y,No,16,4,2,80,2,6,0,1,6,2,6,6
44,No,Travel_Rarely,609,Research & Development,16,4,Medical,1,7400,4,Male,79,3,1,Manager,4,Single,13209,9984,2,Y,No,11,3,1,80,1,34,0,1,6,6,6,3
53,No,Travel_Rarely,624,Research & Development,8,4,Technical Degree,1,7401,2,Male,63,3,1,Manufacturing Director,4,Married,3597,19910,1,Y,No,20,3,1,80,1,37,3,1,36,0,12,10
28,No,Travel_Rarely,422,Sales,4,1,Other,1,7402,4,Male,91,3,4,Sales Executive,4,Married,18846,18842,1,Y,No,20,3,2,80,3,14,2,1,9,6,3,7
35,Yes,Travel_Rarely,118,Research & Development,16,3,Human Resources,1,7403,2,Female,81,1,3,Laboratory Technician,4,Married,11585,26874,7,Y,No,16,3,4,80,2,5,3,1,5,5,3,1
18,No,Travel_Frequently,1219,Research & Development,11,3,Other,1,7404,3,Male,38,3,2,Laboratory Technician,1,Married,6463,22276,1,Y,No,18,3,3,80,3,37,5,1,20,12,15,10
52,No,Travel_Frequently,920,Sales,2,1,Life Sciences,1,7405,3,Male,96,4,3,Laboratory Technician,2,Married,2607,11450,7,Y,No,21,3,1,80,1,20,3,1,20,2,6,5
52,No,Travel_Frequently,677,Research & Development,26,4,Marketing,1,7406,2,Male,30,1,4,Manufacturing Director,4,Single,8717,7303,7,Y,No,25,4,2,80,2,22,6,2,22,15,5,5
48,No,Travel_Frequently,220,Sales,2,4,Medical,1,7407,3,Male,30,2,4,Human Resources,4,Married,10148,2589,8,Y,No,14,3,3,80,1,8,4,4,8,8,3,2
45,No,Travel_Rarely,1331,Research & Development,2,5,Life Sciences,1,7408,3,Male,76,1,3,Human Resources,1,Married,3028,5706,6,Y,No,18,3,4,80,1,28,6,4,28,3,6,14
56,No,Travel_Rarely,1493,Research & Development,5,5,Marketing,1,7409,4,Female,39,1,3,Research Director,3,Married,11134,3100,4,Y,Yes,25,3,3,80,2,18,6,3,16,14,4,6
18,No,Travel_Rarely,1384,Research & Development,2,4,Other,1,7410,2,Male,94,4,1,Laboratory Technician,3,Divorced,12780,17171,2,Y,No,19,3,1,80,1,34,4,2,22,5,1,9
42,No,Travel_Rarely,457,Research & Development,23,2,Marketing,1,7411,1,Male,52,2,4,Research Scientist,4,Married,10084,16703,9,Y,No,23,4,1,80,3,14,0,2,14,9,1,14
60,Yes,Travel_Rarely,148,Research & Development,2,3,Technical Degree,1,7412,3,Female,66,3,3,Laboratory Technician,1,Divorced,16675,21172,9,Y,No,22,4,1,80,1,23,2,3,3,3,3,3
55,No,Travel_Rarely,157,Sales,25,5,Medical,1,7413,3,Male,94,3,2,Healthcare Representative,1,Divorced,15790,17117,9,Y,No,19,4,2,80,3,18,1,4,18,17,2,9
37,No,Travel_Rarely,204,Research & Development,17,2,Other,1,7414,1,Male,41,3,2,Sales Representative,1,Married,9735,13468,3,Y,No,11,3,2,80,2,27,1,4,27,14,1,0
20,Yes,Travel_Rarely,905,Research & Development,1,5,Life Sciences,1,7415,4,Male,88,2,1,Research Scientist,3,Divorced,3468,20214,2,Y,Yes,12,3,3,80,0,11,4,3,11,11,10,3
19,Yes,Travel_Rarely,1023,Research & Development,23,1,Medical,1,7416,4,Male,33,1,1,Manager,3,Single,14527,22527,5,Y,No,22,3,3,80,0,20,6,1,4,4,4,4
35,Yes,Travel_Rarely,260,Research & Development,1,3,Other,1,7417,4,Female,38,4,3,Research Scientist,3,Single,3223,9301,4,Y,No,16,3,2,80,1,31,2,2,8,8,7,8
27,Yes,Travel_Rarely,997,Sales,28,5,Medical,1,7418,1,Male,84,2,2,Sales Executive,1,Married,10577,18789,1,Y,No,11,3,2,80,1,33,6,2,17,17,3,7
22,No,Travel_Rarely,1283,Research & Development,6,4,Human Resources,1,7419,4,Male,38,4,4,Laboratory Technician,1,Divorced,13674,24614,5,Y,No,21,3,1,80,0,26,4,1,26,8,15,14
26,No,Travel_Rarely,623,Sales,4,1,Marketing,1,7420,3,Male,76,2,5,Manufacturing Director,3,Single,17139,15092,4,Y,No,17,3,4,80,1,16,2,1,16,5,1,4
19,No,Travel_Rarely,662,Sales,15,1,Marketing,1,7421,4,Male,32,2,2,Research Scientist,4,Married,18226,3635,9,Y,No,14,3,1,80,2,19,3,3,10,10,4,4
51,No,Travel_Rarely,745,Research & Development,18,4,Human Resources,1,7422,3,Female,63,2,4,Laboratory Technician,2,Single,15206,19128,9,Y,No,14,3,2,80,3,20,3,3,11,7,7,4
55,No,Travel_Rarely,1138,Sales,4,1,Human Resources,1,7423,1,Male,77,1,2,Manager,1,Married,18680,6344,3,Y,No,16,3,3,80,3,32,1,1,30,14,13,14
48,Yes,Travel_Rarely,1347,Sales,16,3,Medical,1,7424,4,Female,92,4,3,Human Resources,1,Married,13631,14842,6,Y,No,11,3,1,80,0,5,3,1,5,5,5,5
27,Yes,Travel_Rarely,400,Research & Development,22,5,Marketing,1,7425,4,Male,71,3,5,Research Scientist,2,Married,9645,18428,8,Y,Yes,22,3,1,80,1,25,5,4,25,8,1,16
29,No,Travel_Rarely,912,Sales,10,1,Life Sciences,1,7426,3,Female,88,4,5,Sales Representative,4,Single,10069,21938,0,Y,No,12,3,2,80,0,32,1,3,13,5,1,13
53,Yes,Travel_Rarely,370,Sales,20,3,Technical Degree,1,7427,1,Male,99,3,3,Sales Executive,3,Single,9954,22089,7,Y,No,20,3,4,80,1,20,1,2,4,4,4,4
38,No,Travel_Rarely,877,Sales,25,4,Other,1,7428,4,Male,69,4,3,Manufacturing Director,1,Divorced,9509,12463,0,Y,No,23,3,3,80,1,40,1,1,14,13,0,13
23,No,Non-Travel,946,Sales,24,5,Human Resources,1,7429,1,Female,69,2,1,Research Scientist,2,Married,4699,17296,4,Y,No,20,3,2,80,1,39,4,3,5,5,2,0
20,Yes,Travel_Rarely,1226,Research & Development,10,4,Life Sciences,1,7430,3,Male,86,1,4,Manufacturing Director,4,Single,8658,10835,0,Y,No,23,3,3,80,0,22,2,1,22,3,13,5
27,Yes,Travel_Rarely,978,Research & Development,22,5,Life Sciences,1,7431,3,Female,76,2,4,Research Scientist,2,Single,6724,9619,1,Y,Yes,23,3,1,80,3,26,5,4,24,10,13,7
22,No,Non-Travel,1391,Research & Development,22,1,Medical,1,7432,4,Male,50,1,1,Laboratory Technician,3,Single,5498,24496,7,Y,No,11,3,2,80,1,22,1,1,22,6,1,4
43,Yes,Travel_Rarely,584,Research & Development,11,1,Human Resources,1,7433,1,Male,51,2,4,Research Director,2,Married,9732,22970,8,Y,Yes,23,3,3,80,0,18,0,3,18,3,2,7
38,No,Travel_Rarely,390,Sales,22,5,Life Sciences,1,7434,3,Female,60,3,5,Manufacturing Director,4,Married,13385,16904,0,Y,No,17,3,1,80,0,2,5,4,2,0,2,2
43,No,Travel_Rarely,871,Sales,13,3,Technical Degree,1,7435,1,Female,66,3,2,Manager,3,Divorced,4850,12913,9,Y,Yes,11,3,3,80,3,5,5,1,5,0,5,1
55,No,Travel_Rarely,1294,Sales,5,3,Life Sciences,1,7436,2,Female,63,2,5,Human Resources,2,Divorced,5277,18223,6,Y,No,15,3,4,80,0,34,0,2,34,10,11,1
43,No,Travel_Rarely,1282,Research & Development,12,3,Technical Degree,1,7437,2,Female,85,4,1,Research Director,1,Married,15748,26153,3,Y,Yes,21,3,3,80,2,26,6,4,13,1,13,13
25,Yes,Travel_Frequently,514,Research & Development,11,2,Technical Degree,1,7438,4,Male,55,3,4,Research Scientist,3,Married,2784,26998,3,Y,No,15,3,1,80,2,10,5,1,10,3,10,5
22,No,Travel_Rarely,467,Research & Development,18,3,Technical Degree,1,7439,1,Male,45,2,4,Research Scientist,3,Married,3811,23085,5,Y,No,24,3,4,80,2,13,6,2,3,3,1,3
32,No,Non-Travel,428,Research & Development,15,1,Human Resources,1,7440,1,Female,39,1,2,Laboratory Technician,2,Married,2637,6732,9,Y,No,22,3,2,80,3,40,4,4,17,9,14,2
33,No,Travel_Rarely,1118,Sales,6,2,Technical Degree,1,7441,3,Male,83,1,2,Research Scientist,1,Divorced,5357,11995,3,Y,No,11,3,2,80,0,29,3,1,27,18,0,16
18,No,Travel_Rarely,560,Research & Development,9,3,Human Resources,1,7442,1,Female,76,1,2,Laboratory Technician,4,Single,19009,11477,8,Y,No,20,3,1,80,1,37,0,4,22,9,14,6
33,No,Travel_Frequently,1032,Research & Development,20,1,Life Sciences,1,7443,1,Male,91,1,5,Research Scientist,2,Married,2901,20844,8,Y,No,21,4,4,80,3,39,4,3,23,9,4,11
54,Yes,Travel_Rarely,1438,Research & Development,8,2,Technical Degree,1,7444,3,Male,76,4,1,Manager,2,Divorced,2823,23389,6,Y,No,17,4,1,80,0,33,0,4,31,16,14,17
20,No,Travel_Rarely,1100,Research & Development,21,1,Marketing,1,7445,4,Male,45,4,1,Human Resources,2,Married,8514,5840,0,Y,No,25,3,2,80,2,29,0,2,13,13,13,13
48,Yes,Travel_Rarely,763,Research & Development,26,5,Life Sciences,1,7446,3,Male,89,4,1,Research Director,1,Married,10696,15274,5,Y,No,21,3,1,80,0,34,4,1,25,3,2,6
30,Yes,Travel_Frequently,1212,Research & Development,4,1,Other,1,7447,2,Male,75,2,5,Manager,1,Divorced,19498,8566,4,Y,Yes,12,4,2,80,2,4,2,2,4,4,4,4
33,No,Non-Travel,414,Research & Development,23,2,Marketing,1,7448,1,Male,83,3,3,Manufacturing Director,2,Married,2636,9941,4,Y,No,23,3,3,80,0,31,3,4,31,9,9,3
60,No,Travel_Rarely,571,Research & Development,23,3,Marketing,1,7449,1,Female,56,1,4,Healthcare Representative,3,Married,17377,9278,7,Y,No,23,4,4,80,2,3,2,4,3,3,3,3
38,No,Travel_Rarely,1196,Research & Development,10,2,Medical,1,7450,4,Male,39,3,5,Manufacturing Director,3,Married,9329,17983,4,Y,No,11,3,2,80,3,32,6,4,30,14,15,1
19,No,Non-Travel,256,Sales,14,3,Human Resources,1,7451,2,Male,61,2,1,Healthcare Representative,4,Single,15851,4475,2,Y,No,20,3,4,80,2,18,3,1,18,5,13,10
44,No,Travel_Rarely,429,Research & Development,2,3,Medical,1,7452,1,Female,56,3,5,Research Scientist,3,Single,7380,17272,1,Y,No,21,3,3,80,0,0,0,2,0,0,0,0
55,No,Travel_Rarely,185,Research & Development,10,4,Human Resources,1,7453,3,Female,39,3,5,Research Director,3,Divorced,12601,22830,3,Y,Yes,17,4,4,80,3,11,4,2,11,11,8,4
43,No,Travel_Rarely,1007,Sales,4,5,Medical,1,7454,1,Male,51,3,3,Sales Executive,2,Married,2849,16448,4,Y,No,19,3,3,80,1,40,4,1,0,0,0,0
55,No,Travel_Rarely,729,Research & Development,10,4,Life Sciences,1,7455,4,Female,35,4,2,Human Resources,2,Divorced,11991,22435,6,Y,Yes,23,3,3,80,0,9,0,4,9,8,5,7
42,Yes,Non-Travel,1387,Sales,17,2,Marketing,1,7456,3,Male,62,2,1,Sales Executive,1,Divorced,11377,12244,3,Y,Yes,25,3,2,80,3,31,0,3,19,5,12,15
28,No,Travel_Rarely,1055,Research & Development,29,4,Life Sciences,1,7457,1,Female,38,2,5,Healthcare Representative,3,Married,18950,22223,8,Y,No,20,3,1,80,3,17,3,2,14,14,14,4
25,No,Travel_Rarely,1062,Research & Development,14,3,Human Resources,1,7458,4,Female,52,2,2,Human Resources,2,Divorced,6506,22880,6,Y,No,11,3,3,80,2,25,2,3,22,11,13,2
25,No,Travel_Rarely,514,Research & Development,5,2,Marketing,1,7459,2,Male,78,3,4,Sales Executive,4,Divorced,6429,22374,5,Y,No,23,3,1,80,0,35,6,3,21,18,11,2
50,Yes,Travel_Frequently,149,Sales,28,4,Marketing,1,7460,3,Female,55,4,4,Sales Executive,3,Single,5955,6677,8,Y,No,17,3,1,80,3,38,5,2,8,8,4,8
24,Yes,Non-Travel,1283,Research & Development,24,1,Human Resources,1,7461,3,Female,72,1,4,Laboratory Technician,3,Married,5411,3329,7,Y,Yes,14,4,1,80,0,3,6,1,3,3,3,0
55,No,Non-Travel,598,Research & Development,5,5,Life Sciences,1,7462,2,Male,79,4,5,Research Director,2,Single,15209,7861,3,Y,Yes,18,3,1,80,1,19,6,4,19,9,3,1
38,No,Travel_Rarely,259,Research & Development,29,1,Marketing,1,7463,3,Male,90,1,5,Laboratory Technician,4,Single,6136,9171,4,Y,No,18,3,3,80,2,22,3,1,22,0,2,12
25,Yes,Travel_Rarely,1155,Research & Development,17,2,Other,1,7464,4,Female,86,3,3,Research Scientist,2,Single,2966,2888,0,Y,No,24,3,2,80,1,27,4,3,25,9,7,2
38,Yes,Travel_Frequently,387,Research & Development,4,4,Life Sciences,1,7465,2,Female,36,4,1,Manager,4,Married,3751,22453,1,Y,Yes,19,3,1,80,3,0,1,3,0,0,0,0
37,No,Travel_Rarely,204,Research & Development,26,3,Life Sciences,1,7466,1,Female,92,4,2,Healthcare Representative,4,Married,16406,14678,3,Y,No,15,3,4,80,0,9,6,1,5,3,2,5
25,No,Travel_Rarely,111,Sales,22,4,Life Sciences,1,7467,4,Male,87,1,4,Human Resources,2,Single,11662,4638,2,Y,No,15,3,2,80,1,16,6,1,12,4,4,0
48,No,Travel_Rarely,1400,Sales,17,2,Marketing,1,7468,2,Male,63,1,2,Laboratory Technician,3,Married,9350,18125,2,Y,No,24,3,4,80,0,40,1,1,7,6,1,6
46,No,Travel_Rarely,749,Research & Development,11,2,Technical Degree,1,7469,1,Female,94,3,3,Manufacturing Director,1,Married,13738,19085,0,Y,No,17,3,2,80,0,38,1,3,11,5,5,0
26,No,Travel_Rarely,1260,Sales,22,2,Medical,1,7470,4,Female,93,4,4,Research Director,3,Single,7968,25354,7,Y,No,13,3,3,80,1,21,5,1,21,16,2,2
32,Yes,Travel_Frequently,495,Human Resources,19,2,Human Resources,1,7471,4,Female,37,4,2,Research Scientist,2,Divorced,16981,7268,1,Y,No,22,3,1,80,3,3,4,1,3,3,3,0
47,No,Travel_Rarely,824,Sales,10,4,Life Sciences,1,7472,3,Female,81,4,1,Healthcare Representative,4,Married,16800,24263,3,Y,No,18,3,2,80,1,2,3,1,2,2,2,2
43,No,Travel_Rarely,917,Research & Development,15,1,Marketing,1,7473,3,Male,55,2,1,Human Resources,4,Divorced,3258,8415,7,Y,No,19,3,1,80,0,22,6,3,21,10,0,0
27,Yes,Travel_Frequently,1290,Research & Development,6,3,Human Resources,1,7474,2,Female,92,1,3,Human Resources,3,Single,5122,9493,2,Y,Yes,20,3,3,80,0,39,3,2,39,5,8,8
46,No,Travel_Rarely,552,Research & Development,3,3,Technical Degree,1,7475,1,Male,42,4,2,Human Resources,1,Divorced,3309,4956,2,Y,Yes,11,4,2,80,3,12,5,2,12,9,12,8
33,No,Travel_Rarely,488,Research & Development,4,5,Other,1,7476,4,Male,76,2,3,Sales Executive,2,Divorced,16969,25175,0,Y,No,21,4,2,80,3,28,3,1,26,1,15,16
53,No,Travel_Rarely,1359,Sales,19,2,Technical Degree,1,7477,4,Female,79,4,3,Sales Executive,4,Married,6227,23984,2,Y,Yes,18,3,1,80,1,37,5,4,26,3,15,10
37,No,Non-Travel,426,Research & Development,2,2,Marketing,1,7478,2,Male,81,1,3,Sales Executive,2,Divorced,10791,13068,6,Y,Yes,20,3,1,80,0,14,2,4,14,9,6,14
54,Yes,Travel_Rarely,972,Research & Development,16,2,Life Sciences,1,7479,3,Male,66,4,5,Research Director,3,Married,13260,6994,9,Y,Yes,21,3,4,80,2,15,1,1,7,5,4,7
39,No,Travel_Rarely,1344,Research & Development,10,1,Technical Degree,1,7480,4,Male,36,4,1,Manufacturing Director,4,Single,2606,13709,9,Y,No,12,4,4,80,0,17,5,3,17,0,5,0
